,encrypted_customerID,total_units,total_revenue,total_units_ttm,total_revenue_ttm,adj_units_yearly_ever,adj_revenue_yearlu_ever,adj_units_yearly_before_ttm,adj_revenue_yearly_before_ttm,which_promo,engagement,what_content_age,what_content_type,asp_ever,asp_ttm,arpu_monthly_ever,arpu_monthly_ttm,frequency_days_ever,frequency_days_ttm,hidden_class,tenure_months,target
926,APMVG8LL4KT65,11,75.78,11,75.78,13,90.93,0,0.0,engaged_vendisto_promo,moderate,predominantly_NR,predominantly_movie_est,6.88,6.88,7.57,7.57,21,21,inept,10.0,1
927,A1KLOJ13K7BBS7,27,303.07,8,46.97,6,74.22,4,62.71,engaged_pmd,moderate,predominantly_CAT,predominantly_movie_vod,11.22,5.87,6.18,3.91,51,24,benevolent,49.0,1
928,A37876M4AWGPXZ,3,14.25,3,14.25,3,15.54,0,0.0,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,4.75,4.75,1.29,1.29,39,39,inept,11.0,0
929,A38Z204L60R7W,15,41.0,15,41.0,22,61.5,0,0.0,engaged_pmd,engaged,predominantly_NR,predominantly_movie_vod,2.73,2.73,5.12,5.12,16,16,inept,8.0,1
930,ARGFT3BHCW7LK,2,6.28,0,0.0,0,1.53,0,1.53,non_promo_user,moderate,exclusively_CAT,predominantly_tv,3.14,0.0,0.12,0.0,186,0,inept,49.0,0
931,ACA6F873LHXDI,7,28.49,7,28.49,6,28.48,0,0.0,non_promo_user,moderate,exclusively_CAT,predominantly_tv,4.07,4.07,2.37,2.37,58,58,inept,12.0,1
932,A3RJ6CSY7WP8PQ,116,103.82,46,39.01,24,21.85,14,13.64,exclusively_pmd,engaged,exclusively_CAT,exclusively_movie_vod,0.89,0.84,1.82,3.25,14,7,benevolent,57.0,1
933,A2E7OBXN7TGU55,90,305.27,37,122.27,24,81.4,14,48.79,engaged_pmd,engaged,predominantly_NR,predominantly_movie_vod,3.39,3.3,6.78,10.18,14,8,benevolent,45.0,1
934,AQ3B6HCEQXUFA,4,12.14,0,0.0,1,4.28,1,4.28,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,3.03,0.0,0.35,0.0,209,0,hidden_committed,34.0,0
935,A2L530TLEE4CXL,4,14.24,2,7.54,1,5.02,0,2.36,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,3.56,3.77,0.41,0.62,339,161,inept,34.0,1
936,AKYFBWFSPXOMB,5,31.04,1,3.35,2,12.84,1,11.45,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,6.2,3.35,1.07,0.27,166,0,inept,29.0,0
937,A2LMZEVZSIMVF9,32,151.71,11,51.13,7,35.01,4,23.21,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_tv,4.74,4.64,2.91,4.26,50,25,benevolent,52.0,1
938,AQGGS4F7ORX95,3,23.5,0,0.0,1,9.09,1,9.09,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,7.83,0.0,0.75,0.0,95,0,hidden_committed,31.0,0
939,A3QQS2MJ0FE0OX,33,128.18,6,21.78,9,37.51,7,31.14,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.88,3.63,3.12,1.81,33,32,hidden_committed,41.0,1
940,A1MQUJ8RXEU0W1,1,2.09,0,0.0,0,0.39,0,0.39,non_promo_user,one_time,exclusively_CAT,exclusively_tv,2.09,0.0,0.03,0.0,0,0,inept,64.0,0
941,A2WT22QEPZF03Z,55,428.06,19,155.3,16,125.28,10,79.83,non_promo_user,engaged,predominantly_NR,predominantly_movie_est,7.78,8.17,10.44,12.94,23,19,benevolent,41.0,1
942,A1RDW5XQXR9U0K,7,42.78,1,8.39,2,14.66,2,11.79,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,6.11,8.39,1.22,0.69,164,0,benevolent,35.0,1
943,AMFZBII29SQ5K,14,59.48,2,5.43,6,25.49,5,23.16,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,4.24,2.71,2.12,0.45,56,20,benevolent,28.0,1
944,A1TVO7QT1ELYNN,4,20.97,4,20.97,48,251.64,0,0.0,engaged_pmd,moderate,exclusively_CAT,predominantly_movie_est,5.24,5.24,20.97,20.97,7,7,inept,1.0,1
945,A24LVNM9QNN9C3,5,28.51,4,26.0,1,5.89,0,0.51,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,5.7,6.5,0.49,2.16,399,50,inept,58.0,1
946,A361NYGNU9U3AV,45,222.86,45,222.86,54,267.43,0,0.0,engaged_vendisto_promo,engaged,predominantly_CAT,predominantly_movie_est,4.95,4.95,22.28,22.28,6,6,inept,10.0,1
947,A8N68AA6ZD895,6,36.07,1,16.8,1,9.83,1,5.25,non_promo_user,one_time,predominantly_NR,exclusively_movie_est,6.01,16.8,0.81,1.4,222,0,inept,44.0,0
948,A2IMXJ72S12RCV,1,5.87,0,0.0,0,2.27,0,2.27,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,5.87,0.0,0.18,0.0,0,0,inept,31.0,0
949,A2SNK5WP1WCHC0,7,43.62,6,40.28,3,21.81,0,1.66,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_tv,6.23,6.71,1.81,3.35,121,18,inept,24.0,1
950,A2Q1E19TM77I27,5,57.1,4,53.75,3,34.26,0,2.01,non_promo_user,moderate,exclusively_CAT,exclusively_tv,11.42,13.43,2.85,4.47,106,14,inept,20.0,1
951,APJW654U9J7HO,2,1.66,0,0.0,0,0.34,0,0.34,exclusively_pmd,moderate,predominantly_NR,exclusively_movie_vod,0.83,0.0,0.02,0.0,0,0,inept,57.0,0
952,A38FI9Z4LQVMLE,1,2.51,0,0.0,0,0.6,0,0.6,non_promo_user,one_time,exclusively_CAT,exclusively_tv,2.51,0.0,0.05,0.0,0,0,inept,50.0,0
953,A1FO3FTOU7I2PK,9,31.41,6,22.62,6,20.94,1,5.85,non_promo_user,moderate,predominantly_NR,predominantly_movie_vod,3.49,3.77,1.74,1.88,52,28,inept,18.0,1
954,AKM1TIWVC2BEH,12,48.19,1,4.19,4,18.65,4,17.03,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,4.01,4.19,1.55,0.34,61,0,hidden_committed,31.0,0
955,A2TPAXMLCOBSTO,5,16.75,0,0.0,0,3.09,0,3.09,non_promo_user,moderate,predominantly_CAT,exclusively_movie_vod,3.35,0.0,0.25,0.0,84,0,inept,65.0,0
956,AUFCELTECEYU6,71,189.57,30,69.02,28,75.82,16,48.21,engaged_pmd,engaged,predominantly_NR,predominantly_movie_vod,2.67,2.3,6.31,5.75,12,12,benevolent,30.0,1
957,AGA1OTCZS5H8X,29,96.71,8,28.05,11,37.43,8,26.57,non_promo_user,moderate,predominantly_NR,predominantly_movie_vod,3.33,3.5,3.11,2.33,32,47,hidden_committed,31.0,1
958,AF4QGKJ1X89HG,16,53.6,8,33.52,5,17.38,2,6.51,engaged_pmd,moderate,predominantly_CAT,predominantly_movie_est,3.35,4.19,1.44,2.79,74,35,inept,37.0,1
959,A3ICCWCTHYG4GU,7,142.8,7,142.8,13,285.6,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_tv,20.4,20.4,23.8,23.8,12,12,inept,6.0,1
960,AE4UIS2DQVW7K,49,221.56,22,76.02,12,57.79,7,37.96,engaged_pmd,engaged,predominantly_NR,predominantly_movie_vod,4.52,3.45,4.81,6.33,28,15,benevolent,46.0,1
961,A2CCDB0H1QTNBL,1,3.35,0,0.0,0,1.67,0,1.67,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.35,0.0,0.13,0.0,0,0,inept,24.0,0
962,A2L1JT7UXGYCX8,2,6.7,1,4.19,1,5.74,0,2.15,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.35,4.19,0.47,0.34,395,0,inept,14.0,1
963,AM1WKO5696PMZ,1,2.51,0,0.0,0,0.94,0,0.94,non_promo_user,one_time,exclusively_CAT,exclusively_tv,2.51,0.0,0.07,0.0,0,0,inept,32.0,0
964,AURQBVL01FFJ7,103,708.9,12,46.09,24,170.13,21,159.07,non_promo_user,moderate,exclusively_CAT,predominantly_tv,6.88,3.84,14.17,3.84,13,23,hidden_committed,50.0,1
965,A2NS5BA5HBO2GR,3,9.97,2,5.81,0,2.13,0,0.89,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.32,2.9,0.17,0.48,782,49,inept,56.0,1
966,A37008MLI8U99Z,8,142.44,1,3.32,6,106.83,5,104.34,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,17.8,3.32,8.9,0.27,27,0,hidden_committed,16.0,0
967,A17MZ9E8FFTNTW,1,13.32,0,0.0,0,6.39,0,6.39,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,13.32,0.0,0.53,0.0,0,0,inept,25.0,0
968,A2A1OMR31CB8CU,3,24.34,0,0.0,1,9.42,1,9.42,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,8.11,0.0,0.78,0.0,239,0,hidden_committed,31.0,0
969,A1ESBJKMHBNTVH,10,21.32,0,0.0,1,3.87,1,3.87,non_promo_user,engaged,predominantly_NR,exclusively_tv,2.13,0.0,0.32,0.0,21,0,inept,66.0,0
970,A1W9LLSD5KWMM3,9,38.55,3,10.05,3,15.42,2,11.4,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,4.28,3.35,1.28,0.83,109,101,inept,30.0,1
971,A7JUGVY5I1JN,1,1.67,1,1.67,3,5.01,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,1.67,1.67,0.41,0.41,0,0,inept,4.0,1
972,A316CGY35GC0M5,47,224.3,6,65.92,11,52.77,9,37.26,non_promo_user,moderate,predominantly_NR,exclusively_tv,4.77,10.98,4.39,5.49,31,26,hidden_committed,51.0,1
973,A5F3VQZUAU2CX,48,234.72,19,80.43,12,59.92,7,39.39,engaged_vendisto_promo,engaged,predominantly_CAT,predominantly_tv,4.89,4.23,4.99,6.7,29,17,benevolent,47.0,1
974,A3KJQ8F7U6BN9T,3,12.57,1,4.19,1,4.57,0,3.04,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,4.19,4.19,0.38,0.34,354,0,inept,33.0,0
975,A2QD7W0KXAH8JL,39,167.81,15,80.61,8,37.99,5,19.74,engaged_vendisto_promo,engaged,predominantly_NR,predominantly_tv,4.3,5.37,3.16,6.71,40,21,inept,53.0,1
976,ANRNE5HH4U5D8,2,9.15,0,0.0,0,3.43,0,3.43,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,4.57,0.0,0.28,0.0,349,0,inept,32.0,0
977,A2FROGMM0COWWA,5,21.79,0,0.0,1,6.7,1,6.7,non_promo_user,moderate,predominantly_NR,predominantly_tv,4.35,0.0,0.55,0.0,178,0,hidden_committed,39.0,0
978,A1SBBFNQT69AC7,40,107.55,12,28.44,6,18.43,4,13.56,non_promo_user,moderate,predominantly_NR,predominantly_tv,2.68,2.37,1.53,2.37,47,9,benevolent,70.0,0
979,A25GN8WG0YEZ44,2,27.71,1,26.88,1,18.47,0,0.55,non_promo_user,one_time,exclusively_CAT,exclusively_tv,13.85,26.88,1.53,2.24,460,0,inept,18.0,1
980,A28F2YZ6FMV1OX,1,4.19,1,4.19,12,50.28,0,0.0,non_promo_user,one_time,predominantly_NR,exclusively_movie_vod,4.19,4.19,4.19,4.19,0,0,inept,1.0,1
981,A3BRID9TFXIWEO,65,343.06,29,185.52,27,147.02,15,67.51,non_promo_user,engaged,predominantly_CAT,predominantly_movie_vod,5.27,6.39,12.25,15.46,13,11,benevolent,28.0,1
982,A2JO3JKM36CZ6C,3,12.15,3,12.15,36,145.8,0,0.0,engaged_vendisto_promo,moderate,exclusively_CAT,exclusively_tv,4.05,4.05,0.0,0.0,0,0,inept,0.0,1
983,A21Q5FEUY06MBK,50,228.02,15,72.93,9,44.13,6,30.01,non_promo_user,engaged,predominantly_NR,predominantly_movie_vod,4.56,4.86,3.67,6.07,37,22,inept,62.0,1
984,A31H2FTUXBLOX1,48,149.85,29,87.05,12,38.25,4,16.03,engaged_pmd,engaged,predominantly_NR,predominantly_movie_vod,3.12,3.0,3.18,7.25,29,12,inept,47.0,1
985,A3B0KP7QZHWSZB,13,50.31,2,15.1,4,18.86,4,13.2,engaged_vendisto_promo,moderate,exclusively_CAT,exclusively_movie_est,3.87,7.55,1.57,1.25,77,74,benevolent,32.0,1
986,A2DYAWWA2QQSSJ,1,11.76,0,0.0,0,3.28,0,3.28,non_promo_user,one_time,predominantly_NR,exclusively_movie_est,11.76,0.0,0.27,0.0,0,0,inept,43.0,0
987,A3E02UWCICICZ1,5,14.23,1,2.51,3,9.48,2,7.81,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.84,2.51,0.79,0.2,90,0,benevolent,18.0,0
988,A2JUYI5T5GFTXK,3,19.14,3,19.14,36,229.68,0,0.0,engaged_vendisto_promo,moderate,predominantly_NR,predominantly_movie_est,6.38,6.38,19.14,19.14,3,3,inept,1.0,1
989,A340IU4DUPHB5C,44,131.0,21,65.31,18,56.14,9,28.15,non_promo_user,engaged,predominantly_CAT,predominantly_movie_vod,2.97,3.11,4.67,5.44,18,16,benevolent,28.0,1
990,AYNFQ8LDHYT5Q,1,3.35,1,3.35,1,4.46,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.35,3.35,0.37,0.37,0,0,inept,9.0,0
991,A16TLDETNCVSBH,3,5.84,2,4.18,1,3.89,0,1.1,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,1.94,2.09,0.32,0.34,164,119,inept,18.0,0
992,APLKMWFUVMSS3,3,10.05,0,0.0,0,1.94,0,1.94,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,3.35,0.0,0.16,0.0,85,0,inept,62.0,0
993,A3F2I420EV1BD9,17,42.02,5,9.34,13,33.61,9,26.14,non_promo_user,moderate,predominantly_NR,exclusively_tv,2.47,1.86,2.8,0.77,6,8,hidden_committed,15.0,0
994,AR4LWLTBIM5FP,23,130.4,18,102.32,11,62.59,2,13.47,engaged_vendisto_promo,engaged,predominantly_NR,predominantly_movie_est,5.66,5.68,5.21,8.52,33,20,inept,25.0,1
995,A1U4DIQL4Q2VFO,28,288.78,18,154.42,16,173.26,6,80.61,non_promo_user,engaged,predominantly_NR,predominantly_movie_est,10.31,8.57,14.43,12.86,20,18,inept,20.0,1
996,A324BOA4Q5ZKP4,4,4.16,0,0.0,3,3.12,3,3.12,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,1.04,0.0,0.26,0.0,0,0,hidden_committed,16.0,0
997,A1ZEQMHC5PO4U9,2,4.98,0,0.0,0,1.32,0,1.32,non_promo_user,moderate,exclusively_CAT,exclusively_tv,2.49,0.0,0.11,0.0,37,0,inept,45.0,0
998,A3NKO3C2I1JEGC,1,0.83,0,0.0,0,0.34,0,0.34,exclusively_vendisto_promo,one_time,exclusively_CAT,exclusively_movie_vod,0.83,0.0,0.02,0.0,0,0,inept,29.0,0
999,AP4VTD6NBT3U0,1,3.35,1,3.35,2,8.04,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.35,3.35,0.67,0.67,0,0,inept,5.0,1
